Program:	Arrival Time:	Service Time:	Start Time:	Finish Time:	Turnaround:	NTurnaround:	Waiting:	
356		462612		573		463441		464014		1402		2.44677		829
357		441508		132		441508		441640		132		1		0
358		216574		734		216872		217606		1032		1.40599		298
359		363623		23		364275		364298		675		29.3478		652
360		183814		131		183828		183959		145		1.10687		14
361		496519		141		496519		496660		141		1		0
362		265934		388		266956		267344		1410		3.63402		1022
363		234223		384		234274		234658		435		1.13281		51
364		121886		694		122349		123043		1157		1.66715		463
365		200683		85		200749		200834		151		1.77647		66
366		420105		332		420619		420951		846		2.54819		514
367		199943		5		199948		199953		10		2		5
368		425576		674		425590		426264		688		1.02077		14
369		230647		542		231132		231674		1027		1.89483		485
370		287352		548		288401		288949		1597		2.91423		1049
371		193471		569		193554		194123		652		1.14587		83
372		112251		717		114348		115065		2814		3.92469		2097
373		39049		580		39525		40105		1056		1.82069		476
374		228154		26		228154		228180		26		1		0
375		462107		274		462227		462501		394		1.43796		120
376		366365		769		369105		369874		3509		4.56307		2740
377		407107		227		407107		407334		227		1		0
378		244962		300		245343		245643		681		2.27		381
379		219745		83		220187		220270		525		6.3253		442
380		480518		1		480518		480519		1		1		0
381		444331		781		445084		445865		1534		1.96415		753
382		379185		625		379534		380159		974		1.5584		349
383		370097		275		370641		370916		819		2.97818		544
384		305967		314		306352		306666		699		2.22611		385
385		314812		297		315137		315434		622		2.09428		325
386		420864		72		420951		421023		159		2.20833		87
387		375987		284		376854		377138		1151		4.05282		867
388		159615		317		159647		159964		349		1.10095		32
389		378293		190		378760		378950		657		3.45789		467
390		334062		570		334062		334632		570		1		0
391		316089		402		316102		316504		415		1.03234		13
392		315379		780		324763		325543		10164		13.0308		9384
393		365431		350		365865		366215		784		2.24		434
394		397231		694		398633		399327		2096		3.02017		1402
395		459894		377		459894		460271		377		1		0
396		21956		151		22067		22218		262		1.7351		111
397		294726		226		295192		295418		692		3.06195		466
398		64852		694		66407		67101		2249		3.24063		1555
399		254958		24		255389		255413		455		18.9583		431
400		298271		772		303013		303785		5514		7.14249		4742
401		496843		171		496843		497014		171		1		0
402		78054		736		80148		80884		2830		3.84511		2094
403		268603		31		268684		268715		112		3.6129		81
404		320571		422		320675		321097		526		1.24645		104
405		141790		50		141790		141840		50		1		0
406		20002		586		20238		20824		822		1.40273		236
407		387765		632		387888		388520		755		1.19462		123
408		213780		182		214350		214532		752		4.13187		570
409		428427		397		429099		429496		1069		2.6927		672
410		354724		165		354724		354889		165		1		0
411		21466		322		21736		22058		592		1.83851		270
412		308898		233		309337		309570		672		2.88412		439
413		326878		193		327252		327445		567		2.93782		374
414		497367		503		497766		498269		902		1.79324		399
415		277274		237		277283		277520		246		1.03797		9
416		151607		439		152017		152456		849		1.93394		410
417		31125		518		31173		31691		566		1.09266		48
418		163299		414		164117		164531		1232		2.97585		818
419		34		530		65		595		561		1.05849		31
420		462978		672		464285		464957		1979		2.94494		1307
421		171208		577		171935		172512		1304		2.25997		727
422		132407		133		132407		132540		133		1		0
423		334713		574		335511		336085		1372		2.39024		798
424		328521		141		328985		329126		605		4.29078		464
425		489904		293		489904		490197		293		1		0
426		167813		398		168548		168946		1133		2.84673		735
427		108982		523		109023		109546		564		1.07839		41
428		343914		265		344449		344714		800		3.01887		535
429		383166		661		383166		383827		661		1		0
430		34048		482		34048		34530		482		1		0
431		136919		441		137174		137615		696		1.57823		255
432		450909		408		451532		451940		1031		2.52696		623
433		448020		45		448227		448272		252		5.6		207
434		484125		610		484125		484735		610		1		0
435		114432		407		115735		116142		1710		4.20147		1303
436		122582		256		123043		123299		717		2.80078		461
437		462787		41		463294		463335		548		13.3659		507
438		360966		591		361790		362381		1415		2.39425		824
439		133882		254		133882		134136		254		1		0
440		93345		240		93680		93920		575		2.39583		335
441		421789		139		422279		422418		629		4.52518		490
442		167860		360		168183		168543		683		1.89722		323
443		270575		372		270961		271333		758		2.03763		386
444		482983		575		482983		483558		575		1		0
445		369407		142		369874		370016		609		4.28873		467
446		330534		232		330964		331196		662		2.85345		430
447		219039		727		219460		220187		1148		1.57909		421
448		190722		644		190722		191366		644		1		0
449		412004		212		412544		412756		752		3.54717		540
450		147818		1		147973		147974		156		156		155
451		154655		37		154920		154957		302		8.16216		265
452		328429		1		328984		328985		556		556		555
453		41742		644		42491		43135		1393		2.16304		749
454		447648		148		447806		447954		306		2.06757		158
455		427938		777		428322		429099		1161		1.49421		384
456		332114		194		332114		332308		194		1		0
457		318504		128		318716		318844		340		2.65625		212
458		380498		775		381115		381890		1392		1.79613		617
459		28100		280		28100		28380		280		1		0
460		259173		634		259323		259957		784		1.23659		150
461		396865		708		399352		400462		3597		5.08051		2889
462		420185		108		420511		420619		434		4.01852		326
463		371150		257		371456		371713		563		2.19066		306
464		315667		61		315957		316018		351		5.7541		290
465		318460		756		323976		324732		6272		8.2963		5516
466		325943		638		328346		328984		3041		4.76646		2403
467		266590		316		266640		266956		366		1.15823		50
468		106910		325		107003		107328		418		1.28615		93
469		392823		685		397754		398439		5616		8.19854		4931
470		16661		159		16792		16951		290		1.8239		131
471		111904		763		117314		118077		6173		8.09043		5410
472		170489		776		174647		175423		4934		6.35825		4158
473		365102		9		365856		365865		763		84.7778		754
474		35840		141		35840		35981		141		1		0
475		447173		755		450777		451532		4359		5.77351		3604
476		307062		614		307475		308089		1027		1.67264		413
477		384720		391		384720		385111		391		1		0
478		492646		400		492802		493202		556		1.39		156
479		370859		223		370916		371139		280		1.25561		57
480		55377		667		57512		58179		2802		4.2009		2135
481		320855		520		321097		321617		762		1.46538		242
482		178787		74		179204		179278		491		6.63514		417
483		84749		246		85164		85410		661		2.68699		415
484		412130		98		412446		412544		414		4.22449		316
485		356608		774		357264		358038		1430		1.84755		656
486		298335		344		298790		299134		799		2.32267		455
487		310270		513		310934		311447		1177		2.29435		664
488		398920		25		399327		399352		432		17.28		407
489		52516		525		52516		53041		525		1		0
490		101279		713		101489		102202		923		1.29453		210
491		246125		491		247461		247952		1827		3.72098		1336
492		376432		694		377138		377832		1400		2.01729		706
493		168292		446		169266		169712		1420		3.18386		974
494		403068		280		403649		403929		861		3.075		581
495		210097		753		210324		211077		980		1.30146		227
496		244823		398		246228		246626		1803		4.53015		1405
497		388822		105		389166		389271		449		4.27619		344
498		134750		411		134750		135161		411		1		0
499		225660		325		226263		226588		928		2.85538		603
500		467497		33		467717		467750		253		7.66667		220
501		8375		669		8625		9294		919		1.37369		250
502		67132		233		67269		67502		370		1.58798		137
503		251008		598		252642		253240		2232		3.73244		1634
504		26722		453		26722		27175		453		1		0
505		433517		326		433517		433843		326		1		0
506		319567		2		319894		319896		329		164.5		327
507		52694		443		53041		53484		790		1.7833		347
508		326840		800		331196		331996		5156		6.445		4356
509		81430		539		81430		81969		539		1		0
510		292842		661		292842		293503		661		1		0
511		237409		680		237862		238542		1133		1.66618		453
512		355184		67		355484		355551		367		5.47761		300
513		477628		633		479007		479640		2012		3.17852		1379
514		116156		687		116627		117314		1158		1.68559		471
